https://storage.cloud.google.com/octoml-aquarium-models/onnx_model_zoo/vision_classification_resnet50-caffe2-v1.onnx
file existed. Skipping downloading.
/home/yj/models/resnet50-caffe2-v1.onnx
Starting to build with relay.
2022-05-19 19:23:45.025 INFO Logging directory: /tmp/tmpn77648dn/logs
2022-05-19 19:23:45.025 INFO Working directory: /tmp/tmpn77648dn
2022-05-19 19:23:45.025 INFO LocalBuilder: max_workers = 24
2022-05-19 19:23:45.491 INFO LocalRunner: max_workers = 1
2022-05-19 19:23:56.293 INFO 
 ID |                                            Name |      FLOP | Weight | Speed (GFLOPS) | Latency (us) | Weighted Latency (us) | Trials | Terminated 
---------------------------------------------------------------------------------------------------------------------------------------------------------
  0 |               fused_nn_contrib_conv2d_NCHWc_add | 205621248 |      1 |            N/A |          N/A |                   N/A |      0 |            
  1 |             fused_nn_contrib_conv2d_NCHWc_add_1 | 205721600 |      1 |            N/A |          N/A |                   N/A |      0 |            
  2 |             fused_nn_contrib_conv2d_NCHWc_add_2 | 205922304 |      1 |            N/A |          N/A |                   N/A |      0 |            
  3 |             fused_nn_contrib_conv2d_NCHWc_add_3 | 103563264 |      1 |            N/A |          N/A |                   N/A |      0 |            
  4 |                          fused_layout_transform |         1 |      1 |            N/A |          N/A |                   N/A |      0 |            
  5 |       fused_nn_contrib_conv2d_NCHWc_add_nn_relu | 237633536 |      1 |            N/A |          N/A |                   N/A |      0 |            
  6 |                             fused_nn_max_pool2d |   1806336 |      1 |            N/A |          N/A |                   N/A |      0 |            
  7 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_1 |  26091520 |      1 |            N/A |          N/A |                   N/A |      0 |            
  8 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_2 | 103161856 |      2 |            N/A |          N/A |                   N/A |      0 |            
  9 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_3 | 231612416 |      3 |            N/A |          N/A |                   N/A |      0 |            
 10 |   fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu | 105168896 |      3 |            N/A |          N/A |                   N/A |      0 |            
 11 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_4 | 206323712 |      1 |            N/A |          N/A |                   N/A |      0 |            
 12 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_5 | 231411712 |      1 |            N/A |          N/A |                   N/A |      0 |            
 13 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_6 | 102961152 |      3 |            N/A |          N/A |                   N/A |      0 |            
 14 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_7 | 231411712 |      3 |            N/A |          N/A |                   N/A |      0 |            
 15 | fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu_1 | 103964672 |      4 |            N/A |          N/A |                   N/A |      0 |            
 16 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_8 | 205922304 |      1 |            N/A |          N/A |                   N/A |      0 |            
 17 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_9 | 231311360 |      1 |            N/A |          N/A |                   N/A |      0 |            
 18 |    fused_nn_contrib_conv2d_NCHWc_add_nn_relu_10 | 102860800 |      5 |            N/A |          N/A |                   N/A |      0 |            
 19 |    fused_nn_contrib_conv2d_NCHWc_add_nn_relu_11 | 231311360 |      5 |            N/A |          N/A |                   N/A |      0 |            
 20 | fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu_2 | 103362560 |      6 |            N/A |          N/A |                   N/A |      0 |            
 21 |    fused_nn_contrib_conv2d_NCHWc_add_nn_relu_12 | 205721600 |      1 |            N/A |          N/A |                   N/A |      0 |            
 22 |    fused_nn_contrib_conv2d_NCHWc_add_nn_relu_13 | 231261184 |      1 |            N/A |          N/A |                   N/A |      0 |            
 23 |    fused_nn_contrib_conv2d_NCHWc_add_nn_relu_14 | 102810624 |      2 |            N/A |          N/A |                   N/A |      0 |            
 24 |    fused_nn_contrib_conv2d_NCHWc_add_nn_relu_15 | 231261184 |      2 |            N/A |          N/A |                   N/A |      0 |            
 25 | fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu_3 | 103061504 |      3 |            N/A |          N/A |                   N/A |      0 |            
 26 |                             fused_nn_avg_pool2d |    126976 |      1 |            N/A |          N/A |                   N/A |      0 |            
 27 |                  fused_layout_transform_reshape |         1 |      1 |            N/A |          N/A |                   N/A |      0 |            
 28 |                              fused_nn_dense_add |   4097000 |      1 |            N/A |          N/A |                   N/A |      0 |            
 29 |                                   fused_reshape |         1 |      1 |            N/A |          N/A |                   N/A |      0 |            
 30 |                                fused_nn_softmax |      4000 |      1 |            N/A |          N/A |                   N/A |      0 |            
 31 |                                 fused_reshape_1 |         1 |      1 |            N/A |          N/A |                   N/A |      0 |            
---------------------------------------------------------------------------------------------------------------------------------------------------------
Total trials: 0
Total latency (us): 0

2022-05-19 19:23:56.293 INFO Scheduler picks Task #0: "fused_nn_contrib_conv2d_NCHWc_add"
2022-05-19 19:24:31.590 INFO Sending 32 sample(s) to builder
2022-05-19 19:24:43.277 INFO Sending 32 sample(s) to runner
2022-05-19 19:24:53.850 INFO Scheduler picks Task #1: "fused_nn_contrib_conv2d_NCHWc_add_1"
2022-05-19 19:25:33.445 INFO Sending 32 sample(s) to builder
2022-05-19 19:25:49.956 INFO Sending 32 sample(s) to runner
2022-05-19 19:25:58.664 INFO Scheduler picks Task #2: "fused_nn_contrib_conv2d_NCHWc_add_2"
2022-05-19 19:26:39.983 INFO Sending 32 sample(s) to builder
2022-05-19 19:27:01.917 INFO Sending 32 sample(s) to runner
2022-05-19 19:27:12.804 INFO Scheduler picks Task #3: "fused_nn_contrib_conv2d_NCHWc_add_3"
2022-05-19 19:27:53.957 INFO Sending 32 sample(s) to builder
2022-05-19 19:28:05.823 INFO Sending 32 sample(s) to runner
2022-05-19 19:28:15.617 INFO Scheduler picks Task #4: "fused_layout_transform"
2022-05-19 19:28:21.438 INFO Sending 4 sample(s) to builder
2022-05-19 19:28:22.271 INFO Sending 4 sample(s) to runner
2022-05-19 19:28:23.368 INFO Scheduler picks Task #5: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu"
2022-05-19 19:29:57.695 INFO Sending 32 sample(s) to builder
2022-05-19 19:30:06.884 INFO Sending 32 sample(s) to runner
2022-05-19 19:30:15.479 INFO Scheduler picks Task #6: "fused_nn_max_pool2d"
2022-05-19 19:31:20.269 INFO Sending 32 sample(s) to builder
2022-05-19 19:31:26.996 INFO Sending 32 sample(s) to runner
2022-05-19 19:31:36.986 INFO Scheduler picks Task #7: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_1"
2022-05-19 19:32:18.659 INFO Sending 32 sample(s) to builder
2022-05-19 19:32:35.525 INFO Sending 32 sample(s) to runner
2022-05-19 19:32:44.107 INFO Scheduler picks Task #8: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_2"
2022-05-19 19:33:26.794 INFO Sending 32 sample(s) to builder
2022-05-19 19:33:58.077 INFO Sending 32 sample(s) to runner
2022-05-19 19:34:07.139 INFO Scheduler picks Task #9: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_3"
2022-05-19 19:35:38.122 INFO Sending 32 sample(s) to builder
2022-05-19 19:36:01.707 INFO Sending 32 sample(s) to runner
2022-05-19 19:36:08.858 INFO Scheduler picks Task #10: "fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu"
2022-05-19 19:36:54.827 INFO Sending 32 sample(s) to builder
2022-05-19 19:37:26.539 INFO Sending 32 sample(s) to runner
2022-05-19 19:37:36.683 INFO Scheduler picks Task #11: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_4"
2022-05-19 19:38:19.927 INFO Sending 32 sample(s) to builder
2022-05-19 19:38:35.058 INFO Sending 32 sample(s) to runner
2022-05-19 19:38:45.065 INFO Scheduler picks Task #12: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_5"
2022-05-19 19:40:21.183 INFO Sending 32 sample(s) to builder
2022-05-19 19:40:46.603 INFO Sending 32 sample(s) to runner
2022-05-19 19:40:56.275 INFO Scheduler picks Task #13: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_6"
2022-05-19 19:41:38.079 INFO Sending 32 sample(s) to builder
2022-05-19 19:42:10.314 INFO Sending 32 sample(s) to runner
2022-05-19 19:42:19.846 INFO Scheduler picks Task #14: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_7"
2022-05-19 19:43:49.476 INFO Sending 32 sample(s) to builder
2022-05-19 19:44:01.882 INFO Sending 32 sample(s) to runner
2022-05-19 19:44:08.472 INFO Scheduler picks Task #15: "fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu_1"
2022-05-19 19:44:53.909 INFO Sending 32 sample(s) to builder
2022-05-19 19:45:27.568 INFO Sending 32 sample(s) to runner
2022-05-19 19:45:35.761 INFO Scheduler picks Task #16: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_8"
2022-05-19 19:46:18.001 INFO Sending 32 sample(s) to builder
2022-05-19 19:46:38.245 INFO Sending 32 sample(s) to runner
2022-05-19 19:46:48.044 INFO Scheduler picks Task #17: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_9"
2022-05-19 19:48:20.677 INFO Sending 32 sample(s) to builder
2022-05-19 19:48:35.233 INFO Sending 32 sample(s) to runner
2022-05-19 19:48:43.620 INFO Scheduler picks Task #18: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_10"
2022-05-19 19:49:24.167 INFO Sending 32 sample(s) to builder
2022-05-19 19:49:30.836 INFO Sending 32 sample(s) to runner
2022-05-19 19:49:40.143 INFO Scheduler picks Task #19: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_11"
2022-05-19 19:51:07.041 INFO Sending 32 sample(s) to builder
2022-05-19 19:51:38.203 INFO Sending 32 sample(s) to runner
